UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Failure Type,Machine failure
7010,L54189,L,300.5,310.5,1536,51.2,12,0,0,0,0,0,No Failure,0
7011,M21870,M,300.5,310.5,1469,57.9,14,0,0,0,0,0,No Failure,0
7012,L54191,L,300.5,310.5,2633,27.2,17,0,0,0,0,0,No Failure,0
7013,L54192,L,300.4,310.4,1298,76.4,19,0,0,1,0,0,PWF,1
7014,M21873,M,300.4,310.4,1544,51.3,21,0,0,0,0,0,No Failure,0
7015,H36428,H,300.5,310.5,1403,62.7,24,0,0,1,0,0,PWF,1
7016,L54195,L,300.5,310.5,1452,57.9,29,0,0,0,0,0,No Failure,0
7017,L54196,L,300.6,310.5,1509,58.1,31,0,0,1,0,0,PWF,1
7018,M21877,M,300.7,310.6,1474,52.0,33,0,0,0,0,0,No Failure,0
7019,M21878,M,300.7,310.7,1377,61.7,36,0,0,0,0,0,No Failure,0
7020,L54199,L,300.8,310.8,1741,42.1,39,0,0,0,0,0,No Failure,0
7021,L54200,L,300.8,310.8,1460,68.8,41,0,0,1,0,0,PWF,1
7022,H36435,H,300.7,310.6,1631,47.6,43,0,0,0,0,0,No Failure,0
7023,L54202,L,300.7,310.5,1561,48.2,48,0,0,0,0,0,No Failure,0
7024,M21883,M,300.7,310.6,1572,53.5,50,0,0,0,0,0,No Failure,0
7025,L54204,L,300.6,310.6,2127,33.7,53,0,0,0,0,0,No Failure,0
7026,H36439,H,300.6,310.6,1448,59.7,55,0,0,1,0,0,PWF,1
7027,L54206,L,300.6,310.7,1543,54.6,60,0,0,0,0,0,No Failure,0
7028,L54207,L,300.6,310.6,1508,49.8,62,0,0,0,0,0,No Failure,0
7029,M21888,M,300.6,310.6,1403,65.4,64,0,0,1,0,0,PWF,1
7030,L54209,L,300.6,310.6,1454,54.7,67,0,0,0,0,0,No Failure,0
7031,L54210,L,300.7,310.8,1772,42.3,69,0,0,0,0,0,No Failure,0
7032,L54211,L,300.7,310.8,1479,64.1,71,0,0,1,0,0,PWF,1
7033,L54212,L,300.7,310.9,1723,46.0,73,0,0,0,0,0,No Failure,0
7034,M21893,M,300.7,310.8,1469,61.4,75,0,0,1,0,0,PWF,1
7035,H36448,H,300.6,310.6,1830,41.2,78,0,0,0,0,0,No Failure,0
7036,L54215,L,300.6,310.6,1497,53.2,83,0,0,0,0,0,No Failure,0
7037,L54216,L,300.7,310.6,1540,67.7,85,0,0,1,0,0,PWF,1
7038,L54217,L,300.6,310.6,1514,54.5,87,0,0,0,0,0,No Failure,0
7039,L54218,L,300.7,310.6,1654,49.2,89,0,0,0,0,0,No Failure,0
7040,H36453,H,300.6,310.5,1519,52.0,91,0,0,0,0,0,No Failure,0
7041,L54220,L,300.7,310.6,1720,45.3,96,0,0,0,0,0,No Failure,0
7042,L54221,L,300.6,310.5,1470,52.7,98,0,0,0,0,0,No Failure,0
7043,L54222,L,300.6,310.5,1642,44.9,100,0,0,0,0,0,No Failure,0
7044,M21903,M,300.7,310.6,2006,34.1,102,0,0,0,0,0,No Failure,0
7045,M21904,M,300.7,310.6,1505,50.6,105,0,0,0,0,0,No Failure,0
7046,M21905,M,300.7,310.6,1609,42.6,108,0,0,0,0,0,No Failure,0
7047,M21906,M,300.7,310.5,1863,37.2,111,0,0,0,0,0,No Failure,0
7048,L54227,L,300.6,310.4,1401,57.6,114,0,0,0,0,0,No Failure,0
7049,L54228,L,300.6,310.4,2007,34.8,116,0,0,0,0,0,No Failure,0
7050,L54229,L,300.6,310.4,1494,62.3,118,0,0,1,0,0,PWF,1
7051,L54230,L,300.6,310.4,1457,62.7,120,0,0,1,0,0,PWF,1
7052,L54231,L,300.6,310.4,1556,52.7,122,0,0,0,0,0,No Failure,0
7053,H36466,H,300.6,310.4,1510,57.8,124,0,0,1,0,0,PWF,1
7054,H36467,H,300.7,310.5,1567,53.7,129,0,0,0,0,0,No Failure,0
7055,H36468,H,300.7,310.5,1476,58.1,134,0,0,0,0,0,No Failure,0
7056,L54235,L,300.8,310.6,1663,45.6,139,0,0,0,0,0,No Failure,0
7057,M21916,M,300.8,310.5,1409,65.6,141,0,0,1,0,0,PWF,1
7058,L54237,L,300.8,310.6,1666,51.2,144,0,0,0,0,0,No Failure,0
7059,L54238,L,300.7,310.6,1520,60.9,146,0,0,1,0,0,PWF,1
7060,L54239,L,300.6,310.5,1644,48.8,148,0,0,0,0,0,No Failure,0
7061,H36474,H,300.6,310.4,1479,50.6,150,0,0,0,0,0,No Failure,0
7062,L54241,L,300.6,310.4,1446,64.7,155,0,0,1,0,0,PWF,1
7063,M21922,M,300.6,310.4,1407,66.1,157,0,0,1,0,0,PWF,1
7064,L54243,L,300.7,310.4,1234,66.7,160,0,0,0,0,0,No Failure,0
7065,M21924,M,300.8,310.5,1696,44.7,162,0,0,0,0,0,No Failure,0
7066,L54245,L,300.8,310.6,1384,67.9,165,0,0,1,1,0,PWF,1
7067,M21926,M,300.8,310.7,1572,51.2,167,0,0,0,0,0,No Failure,0
7068,M21927,M,300.8,310.7,1386,57.1,170,0,0,0,0,0,No Failure,0
7069,L54248,L,300.8,310.7,1461,57.8,173,0,0,0,0,0,No Failure,0
7070,L54249,L,300.8,310.7,1525,54.4,175,0,0,0,0,0,No Failure,0
7071,L54250,L,300.7,310.7,1333,76.0,177,0,0,1,1,0,PWF,1
7072,H36485,H,300.7,310.6,1505,55.6,179,0,0,0,0,0,No Failure,0
7073,M21932,M,300.7,310.6,1439,56.7,184,0,0,0,0,0,No Failure,0
7074,L54253,L,300.7,310.6,1491,58.2,187,0,0,1,0,0,PWF,1
7075,M21934,M,300.7,310.6,1488,54.2,189,0,0,0,0,0,No Failure,0
7076,L54255,L,300.7,310.5,1536,62.4,192,0,0,1,1,0,PWF,1
7077,L54256,L,300.7,310.5,1960,36.0,194,0,0,0,0,0,No Failure,0
7078,M21937,M,300.7,310.5,1594,46.0,196,0,0,0,0,0,No Failure,0
7079,L54258,L,300.7,310.5,1357,67.6,199,0,0,1,1,0,PWF,1
7080,L54259,L,300.7,310.5,1445,56.1,201,1,0,0,1,0,TWF,1
7081,L54260,L,300.7,310.4,1543,62.3,203,1,0,1,1,0,TWF,1
7082,L54261,L,300.7,310.4,1366,67.6,205,1,0,1,1,0,TWF,1
7083,L54262,L,300.7,310.3,1458,55.0,207,1,0,0,1,0,TWF,1
7084,L54263,L,300.7,310.4,1416,76.8,209,1,0,1,1,0,TWF,1
7085,L54264,L,300.6,310.3,1794,39.4,211,1,0,0,0,0,TWF,1
7086,L54265,L,300.6,310.3,1484,56.0,213,1,0,0,1,0,TWF,1
7087,L54266,L,300.6,310.4,2514,28.4,215,1,0,0,0,0,TWF,1
7088,L54267,L,300.6,310.3,1648,45.5,217,1,0,0,0,0,TWF,1
7089,M21948,M,300.6,310.3,1614,47.7,0,0,0,0,0,0,No Failure,0
7090,L54269,L,300.6,310.2,1622,49.1,3,0,0,0,0,0,No Failure,0
7091,M21950,M,300.6,310.2,1478,55.1,5,0,0,0,0,0,No Failure,0
7092,L54271,L,300.6,310.2,1318,66.0,8,0,0,1,0,0,PWF,1
7093,L54272,L,300.7,310.2,1493,50.9,10,0,0,0,0,0,No Failure,0
7094,H36507,H,300.7,310.3,1369,65.7,12,0,0,1,0,0,PWF,1
7095,L54274,L,300.6,310.2,1447,60.9,17,0,0,1,0,0,PWF,1
7096,L54275,L,300.6,310.1,1485,64.9,19,0,0,1,0,0,PWF,1
7097,L54276,L,300.6,310.2,1489,62.8,21,0,0,1,0,0,PWF,1
7098,M21957,M,300.6,310.2,1233,67.3,23,0,0,0,0,0,No Failure,0
7099,L54278,L,300.7,310.2,1642,47.6,26,0,0,0,0,0,No Failure,0
7100,M21959,M,300.7,310.2,1373,59.1,28,0,0,0,0,0,No Failure,0
7101,L54280,L,300.7,310.2,1569,47.8,31,0,0,0,0,0,No Failure,0
7102,L54281,L,300.8,310.2,1850,37.8,33,0,0,0,0,0,No Failure,0
7103,M21962,M,300.8,310.3,1494,57.2,35,0,0,0,0,0,No Failure,0
7104,H36517,H,300.8,310.3,1777,45.1,38,0,0,0,0,0,No Failure,0
7105,L54284,L,300.9,310.4,1454,58.1,43,0,0,0,0,0,No Failure,0
7106,L54285,L,300.9,310.4,1536,49.2,45,0,0,0,0,0,No Failure,0
7107,L54286,L,300.8,310.5,1482,54.0,47,0,0,0,0,0,No Failure,0
7108,H36521,H,300.9,310.5,1512,56.2,49,0,0,0,0,0,No Failure,0
7109,M21968,M,300.8,310.5,1511,50.8,54,0,0,0,0,0,No Failure,0
7110,L54289,L,300.9,310.5,1599,55.5,57,0,0,1,0,0,PWF,1
7111,M21970,M,300.8,310.4,1518,51.0,59,0,0,0,0,0,No Failure,0
7112,M21971,M,300.8,310.4,1450,54.4,62,0,0,0,0,0,No Failure,0
7113,L54292,L,300.9,310.4,1427,62.0,65,0,0,1,0,0,PWF,1
7114,L54293,L,300.9,310.4,1561,47.7,67,0,0,0,0,0,No Failure,0
7115,H36528,H,300.9,310.4,1457,58.8,69,0,0,0,0,0,No Failure,0
7116,M21975,M,301.0,310.6,1460,68.6,74,0,0,1,0,0,PWF,1
7117,L54296,L,301.0,310.5,1601,48.2,77,0,0,0,0,0,No Failure,0
7118,L54297,L,300.9,310.5,1570,55.1,79,0,0,1,0,0,PWF,1
7119,L54298,L,300.9,310.5,1565,50.9,81,0,0,0,0,0,No Failure,0
7120,L54299,L,301.0,310.5,1378,59.4,83,0,0,0,0,0,No Failure,0
7121,L54300,L,300.9,310.5,2288,31.1,85,0,0,0,0,0,No Failure,0
7122,M21981,M,300.9,310.4,1375,59.7,87,0,0,0,0,0,No Failure,0
7123,L54302,L,300.9,310.4,1788,42.8,90,0,0,0,0,0,No Failure,0
7124,M21983,M,300.9,310.4,1576,55.4,92,0,0,1,0,0,PWF,1
7125,M21984,M,300.8,310.3,1868,39.5,95,0,0,0,0,0,No Failure,0
7126,L54305,L,300.7,310.1,1261,71.6,98,0,0,1,0,0,PWF,1
7127,M21986,M,300.6,310.0,1542,48.9,100,0,0,0,0,0,No Failure,0
7128,L54307,L,300.6,310.0,1438,68.8,103,0,0,1,0,0,PWF,1
7129,L54308,L,300.6,310.0,1511,51.9,105,0,0,0,0,0,No Failure,0
7130,L54309,L,300.6,310.0,1635,46.0,107,0,0,0,0,0,No Failure,0
7131,L54310,L,300.6,309.9,1428,63.8,109,0,0,1,0,0,PWF,1
7132,M21991,M,300.5,309.8,1410,59.4,111,0,0,0,0,0,No Failure,0
7133,L54312,L,300.5,309.9,1423,62.9,114,0,0,1,0,0,PWF,1
7134,M21993,M,300.5,309.9,1552,56.3,116,0,0,1,0,0,PWF,1
7135,M21994,M,300.5,310.0,1406,65.2,119,0,0,1,0,0,PWF,1
7136,L54315,L,300.5,309.9,1443,63.3,122,0,0,1,0,0,PWF,1
7137,M21996,M,300.5,309.9,1343,78.7,124,0,0,1,0,0,PWF,1
7138,M21997,M,300.6,310.0,1486,56.2,127,0,0,0,0,0,No Failure,0
7139,L54318,L,300.6,310.1,1297,65.0,130,0,0,0,0,0,No Failure,0
7140,L54319,L,300.6,310.1,1495,57.3,132,0,0,0,0,0,No Failure,0
7141,L54320,L,300.5,309.9,1382,61.5,134,0,0,0,0,0,No Failure,0
7142,M22001,M,300.4,309.8,1356,59.4,136,0,0,0,0,0,No Failure,0
7143,H36556,H,300.3,309.7,1452,56.5,139,0,0,0,0,0,No Failure,0
7144,H36557,H,300.3,309.7,1582,45.8,144,0,0,0,0,0,No Failure,0
7145,M22004,M,300.4,309.8,1517,55.3,149,0,0,0,0,0,No Failure,0
7146,L54325,L,300.5,310.0,1413,59.5,152,0,0,0,0,0,No Failure,0
7147,L54326,L,300.4,309.9,1496,46.8,154,0,0,0,0,0,No Failure,0
7148,L54327,L,300.3,309.8,1466,56.2,156,0,0,0,0,0,No Failure,0
7149,M22008,M,300.3,309.8,1617,55.8,158,0,0,1,0,0,PWF,1
7150,L54329,L,300.2,309.8,1506,56.8,161,0,0,0,0,0,No Failure,0
7151,L54330,L,300.2,309.8,1401,64.3,163,0,0,1,0,0,PWF,1
7152,H36565,H,300.2,309.9,1906,37.9,165,0,0,0,0,0,No Failure,0
7153,L54332,L,300.2,309.9,1566,51.4,170,0,0,0,0,0,No Failure,0
7154,L54333,L,300.2,310.0,1493,62.3,172,0,0,1,0,0,PWF,1
7155,L54334,L,300.3,310.1,1483,54.9,174,0,0,0,0,0,No Failure,0
7156,M22015,M,300.2,309.9,1569,46.2,176,0,0,0,0,0,No Failure,0
7157,M22016,M,300.2,310.0,1664,45.7,179,0,0,0,0,0,No Failure,0
7158,L54337,L,300.2,310.0,1486,55.1,182,0,0,0,0,0,No Failure,0
7159,L54338,L,300.2,310.0,1389,68.6,184,0,0,1,1,0,PWF,1
7160,L54339,L,300.1,310.0,1511,56.7,186,0,0,0,0,0,No Failure,0
7161,M22020,M,300.2,310.1,1485,55.5,188,0,0,0,0,0,No Failure,0
7162,L54341,L,300.2,310.2,1440,57.9,191,0,0,0,1,0,OSF,1
7163,L54342,L,300.2,310.2,1378,58.9,193,0,0,0,1,0,OSF,1
7164,M22023,M,300.1,310.1,1501,54.3,195,0,0,0,0,0,No Failure,0
7165,M22024,M,300.2,310.1,1474,59.0,198,0,0,1,0,0,PWF,1
7166,L54345,L,300.2,310.1,1392,62.9,201,1,0,1,1,0,TWF,1
7167,M22026,M,300.3,310.2,1429,59.7,203,1,0,0,1,0,TWF,1
7168,L54347,L,300.3,310.3,1362,75.3,206,1,0,1,1,0,TWF,1
7169,L54348,L,300.3,310.3,1704,44.5,0,0,0,0,0,0,No Failure,0
7170,L54349,L,300.3,310.2,1492,67.3,2,0,0,1,0,0,PWF,1
7171,M22030,M,300.3,310.2,1442,54.5,4,0,0,0,0,0,No Failure,0
7172,M22031,M,300.2,310.2,1438,66.5,7,0,0,1,0,0,PWF,1
7173,M22032,M,300.1,310.1,1402,61.6,10,0,0,1,0,0,PWF,1
7174,L54353,L,300.1,310.1,1684,45.8,13,0,0,0,0,0,No Failure,0
7175,L54354,L,300.2,310.2,1530,63.5,15,0,0,1,0,0,PWF,1
7176,L54355,L,300.1,310.1,1569,58.5,17,0,0,1,0,0,PWF,1
7177,L54356,L,300.1,310.1,1650,46.6,19,0,0,0,0,0,No Failure,0
7178,L54357,L,300.2,310.2,1415,64.6,21,0,0,1,0,0,PWF,1
7179,L54358,L,300.2,310.2,1600,46.5,23,0,0,0,0,0,No Failure,0
7180,L54359,L,300.2,310.1,1523,57.3,25,0,0,1,0,0,PWF,1
7181,M22040,M,300.2,310.2,1628,45.3,27,0,0,0,0,0,No Failure,0
7182,L54361,L,300.2,310.3,1331,67.1,30,0,0,1,0,0,PWF,1
7183,L54362,L,300.3,310.3,2158,31.8,32,0,0,0,0,0,No Failure,0
7184,L54363,L,300.2,310.3,1445,65.9,34,0,0,1,0,0,PWF,1
7185,M22044,M,300.2,310.3,1593,51.1,36,0,0,0,0,0,No Failure,0
7186,L54365,L,300.3,310.4,1672,44.2,39,0,0,0,0,0,No Failure,0
7187,M22046,M,300.4,310.5,1644,46.4,41,0,0,0,0,0,No Failure,0
7188,L54367,L,300.4,310.5,1402,69.3,44,0,0,1,0,0,PWF,1
7189,L54368,L,300.4,310.4,1286,71.8,46,0,0,1,0,0,PWF,1
7190,L54369,L,300.4,310.4,1486,61.3,48,0,0,1,0,0,PWF,1
7191,L54370,L,300.3,310.3,1345,61.3,50,0,0,0,0,0,No Failure,0
7192,L54371,L,300.3,310.3,1629,49.1,52,0,0,0,0,0,No Failure,0
7193,M22052,M,300.2,310.2,1429,58.8,54,0,0,0,0,0,No Failure,0
7194,L54373,L,300.1,310.1,1306,79.7,57,0,0,1,0,0,PWF,1
7195,L54374,L,300.1,310.1,1380,67.6,59,0,0,1,0,0,PWF,1
7196,M22055,M,300.1,310.1,1443,64.3,61,0,0,1,0,0,PWF,1
7197,H36610,H,300.1,310.1,1426,57.7,64,0,0,0,0,0,No Failure,0
7198,L54377,L,300.0,310.0,1486,56.8,69,0,0,0,0,0,No Failure,0
7199,M22058,M,300.0,309.9,1530,49.5,71,0,0,0,0,0,No Failure,0
7200,L54379,L,300.0,309.9,1507,56.4,74,0,0,0,0,0,No Failure,0
7201,L54380,L,300.0,309.9,1608,48.4,76,0,0,0,0,0,No Failure,0
7202,L54381,L,300.0,309.8,1474,55.6,78,0,0,0,0,0,No Failure,0
7203,L54382,L,300.0,309.7,1326,76.9,80,0,0,1,0,0,PWF,1
7204,M22063,M,299.8,309.6,1434,63.0,82,0,0,1,0,0,PWF,1
7205,L54384,L,299.8,309.6,1526,56.7,85,0,0,1,0,0,PWF,1
7206,L54385,L,299.8,309.7,1483,54.6,87,0,0,0,0,0,No Failure,0
7207,L54386,L,299.8,309.7,1457,66.9,89,0,0,1,0,0,PWF,1
7208,M22067,M,299.7,309.6,1540,49.4,91,0,0,0,0,0,No Failure,0
7209,L54388,L,299.8,309.7,1707,44.1,94,0,0,0,0,0,No Failure,0
7210,L54389,L,299.8,309.7,1624,49.2,96,0,0,0,0,0,No Failure,0
7211,M22070,M,299.8,309.6,1331,65.2,98,0,0,1,0,0,PWF,1
7212,L54391,L,299.8,309.7,1431,55.3,101,0,0,0,0,0,No Failure,0
7213,M22072,M,299.8,309.7,1705,43.5,103,0,0,0,0,0,No Failure,0
7214,M22073,M,299.8,309.8,1427,60.2,106,0,0,0,0,0,No Failure,0
7215,M22074,M,299.9,309.8,1625,56.2,109,0,0,1,0,0,PWF,1
7216,L54395,L,299.9,309.8,1477,62.7,112,0,0,1,0,0,PWF,1
7217,M22076,M,300.0,309.9,1651,43.1,114,0,0,0,0,0,No Failure,0
7218,L54397,L,299.9,309.8,1716,43.2,117,0,0,0,0,0,No Failure,0
7219,H36632,H,299.9,309.8,1400,63.7,119,0,0,1,0,0,PWF,1
7220,M22079,M,299.8,309.7,1556,52.7,124,0,0,0,0,0,No Failure,0
7221,L54400,L,299.8,309.7,1429,57.6,127,0,0,0,0,0,No Failure,0
7222,H36635,H,299.7,309.6,1433,64.6,129,0,0,1,0,0,PWF,1
7223,M22082,M,299.8,309.7,1320,76.7,134,0,0,1,0,0,PWF,1
7224,L54403,L,299.8,309.6,1374,66.6,137,0,0,1,0,0,PWF,1
7225,L54404,L,299.8,309.6,1598,46.0,139,0,0,0,0,0,No Failure,0
7226,M22085,M,299.8,309.7,1910,36.8,141,0,0,0,0,0,No Failure,0
7227,L54406,L,299.7,309.6,1399,66.3,144,0,0,1,0,0,PWF,1
7228,L54407,L,299.7,309.6,1720,42.1,146,0,0,0,0,0,No Failure,0
7229,H36642,H,299.8,309.7,1368,62.4,148,0,0,0,0,0,No Failure,0
7230,L54409,L,299.8,309.8,1749,48.4,153,0,0,0,0,0,No Failure,0
7231,L54410,L,299.8,309.8,1542,54.4,155,0,0,0,0,0,No Failure,0
7232,L54411,L,299.8,309.9,1553,51.6,157,0,0,0,0,0,No Failure,0
7233,M22092,M,299.9,309.9,1639,57.1,159,0,0,1,0,0,PWF,1
7234,L54413,L,299.9,310.0,1447,60.9,162,0,0,1,0,0,PWF,1
7235,M22094,M,299.8,310.0,1397,63.1,164,0,0,1,0,0,PWF,1
7236,L54415,L,299.8,310.0,1361,68.8,167,0,0,1,1,0,PWF,1
7237,M22096,M,299.8,310.0,1460,52.1,169,0,0,0,0,0,No Failure,0
7238,M22097,M,299.8,310.0,1632,48.7,172,0,0,0,0,0,No Failure,0
7239,L54418,L,299.8,310.0,1697,51.0,175,0,0,1,0,0,PWF,1
7240,L54419,L,299.8,310.1,1553,57.0,177,0,0,1,0,0,PWF,1
7241,M22100,M,299.9,310.1,1362,71.3,179,0,0,1,1,0,PWF,1
7242,M22101,M,299.9,310.0,1484,57.1,182,0,0,0,0,0,No Failure,0
7243,H36656,H,299.9,310.1,1447,66.4,185,0,0,1,0,0,PWF,1
7244,M22103,M,300.0,310.2,1393,66.2,190,0,0,1,1,0,PWF,1
7245,L54424,L,300.0,310.2,1760,41.9,193,0,0,0,0,0,No Failure,0
7246,L54425,L,300.0,310.1,1477,49.6,195,0,0,0,0,0,No Failure,0
7247,L54426,L,299.9,310.1,1681,44.1,197,0,0,0,0,0,No Failure,0
7248,M22107,M,300.0,310.1,1314,68.5,199,0,0,1,1,0,PWF,1
7249,L54428,L,300.0,310.1,1762,43.0,202,1,0,0,0,0,TWF,1
7250,L54429,L,299.9,310.0,1402,59.7,204,1,0,0,1,0,TWF,1
7251,M22110,M,300.1,310.2,1429,57.0,206,1,0,0,0,0,TWF,1
7252,M22111,M,300.2,310.3,1448,55.1,209,1,0,0,0,0,TWF,1
7253,H36666,H,300.2,310.4,1501,57.9,212,1,0,1,0,0,TWF,1
7254,L54433,L,300.3,310.5,1522,54.1,217,1,0,0,1,0,TWF,1
7255,L54434,L,300.3,310.4,1493,52.5,219,1,0,0,1,0,TWF,1
7256,M22115,M,300.2,310.3,1704,44.4,221,1,0,0,0,0,TWF,1
7257,H36670,H,300.2,310.3,1408,57.5,0,0,0,0,0,0,No Failure,0
7258,L54437,L,300.2,310.4,1518,56.8,5,0,0,1,0,0,PWF,1
7259,L54438,L,300.3,310.4,1742,40.9,7,0,0,0,0,0,No Failure,0
7260,M22119,M,300.4,310.5,1500,58.0,9,0,0,1,0,0,PWF,1
7261,L54440,L,300.4,310.5,2424,29.5,12,0,0,0,0,0,No Failure,0
7262,L54441,L,300.4,310.5,1818,40.1,14,0,0,0,0,0,No Failure,0
7263,M22122,M,300.4,310.6,1545,50.6,16,0,0,0,0,0,No Failure,0
7264,L54443,L,300.4,310.6,1429,61.9,19,0,0,1,0,0,PWF,1
7265,M22124,M,300.4,310.6,1448,59.9,21,0,0,1,0,0,PWF,1
7266,L54445,L,300.4,310.6,1384,63.7,24,0,0,1,0,0,PWF,1
7267,L54446,L,300.4,310.5,1578,47.8,26,0,0,0,0,0,No Failure,0
7268,L54447,L,300.5,310.5,1695,41.7,28,0,0,0,0,0,No Failure,0
7269,L54448,L,300.5,310.6,1543,51.2,30,0,0,0,0,0,No Failure,0
7270,M22129,M,300.4,310.5,1540,48.4,32,0,0,0,0,0,No Failure,0
7271,L54450,L,300.2,310.4,1808,40.8,35,0,0,0,0,0,No Failure,0
7272,M22131,M,300.3,310.4,1293,64.7,37,0,0,0,0,0,No Failure,0
7273,L54452,L,300.2,310.3,1202,74.5,40,0,0,1,0,0,PWF,1
7274,M22133,M,300.2,310.3,1704,44.2,42,0,0,0,0,0,No Failure,0
7275,M22134,M,300.2,310.3,1478,53.1,45,0,0,0,0,0,No Failure,0
7276,L54455,L,300.2,310.3,1514,53.7,48,0,0,0,0,0,No Failure,0
7277,M22136,M,300.1,310.3,1350,63.8,50,0,0,1,0,0,PWF,1
7278,L54457,L,300.1,310.2,1475,69.2,53,0,0,1,0,0,PWF,1
7279,H36692,H,300.0,310.1,1714,43.7,55,0,0,0,0,0,No Failure,0
7280,L54459,L,300.0,310.1,1465,55.9,60,0,0,0,0,0,No Failure,0
7281,L54460,L,299.9,310.2,1288,84.6,62,0,0,1,0,0,PWF,1
7282,L54461,L,300.0,310.2,1675,44.7,64,0,0,0,0,0,No Failure,0
7283,L54462,L,300.0,310.2,1486,51.4,66,0,0,0,0,0,No Failure,0
7284,M22143,M,300.0,310.2,1443,73.7,68,0,0,1,0,0,PWF,1
7285,M22144,M,300.1,310.3,1345,72.1,71,0,0,1,0,0,PWF,1
7286,M22145,M,300.2,310.4,1202,76.7,74,0,0,1,0,0,PWF,1
7287,M22146,M,300.1,310.4,1480,52.1,77,0,0,0,0,0,No Failure,0
7288,M22147,M,300.2,310.4,1530,50.7,80,0,0,0,0,0,No Failure,0
7289,M22148,M,300.2,310.6,1983,35.8,83,0,0,0,0,0,No Failure,0
7290,L54469,L,300.3,310.6,1433,68.8,86,0,0,1,0,0,PWF,1
7291,L54470,L,300.3,310.6,1806,39.4,88,0,0,0,0,0,No Failure,0
7292,L54471,L,300.2,310.5,1416,61.7,90,0,0,1,0,0,PWF,1
7293,M22152,M,300.1,310.4,1556,53.1,92,0,0,0,0,0,No Failure,0
7294,L54473,L,300.1,310.5,1627,44.2,95,0,0,0,0,0,No Failure,0
7295,L54474,L,300.1,310.6,1809,39.3,97,0,0,0,0,0,No Failure,0
7296,M22155,M,300.1,310.5,1329,72.4,99,0,0,1,0,0,PWF,1
7297,H36710,H,300.0,310.4,1881,36.9,102,0,0,0,0,0,No Failure,0
7298,L54477,L,300.1,310.5,1500,54.8,107,0,0,0,0,0,No Failure,0
7299,L54478,L,300.1,310.5,1532,51.0,109,0,0,0,0,0,No Failure,0
7300,L54479,L,300.1,310.5,1492,65.9,111,0,0,1,0,0,PWF,1
7301,L54480,L,300.2,310.6,1431,57.3,113,0,0,0,0,0,No Failure,0
7302,L54481,L,300.1,310.4,1554,54.4,115,0,0,0,0,0,No Failure,0
7303,L54482,L,300.1,310.5,1494,59.2,117,0,0,1,0,0,PWF,1
7304,L54483,L,300.1,310.6,1374,60.4,119,0,0,0,0,0,No Failure,0
7305,L54484,L,300.1,310.5,1394,59.3,121,0,0,0,0,0,No Failure,0
7306,M22165,M,300.0,310.5,1790,40.7,123,0,0,0,0,0,No Failure,0
7307,L54486,L,300.1,310.5,1356,60.8,126,0,0,0,0,0,No Failure,0
7308,M22167,M,300.0,310.4,1385,67.1,128,0,0,1,0,0,PWF,1
7309,L54488,L,300.0,310.4,1333,64.1,131,0,0,0,0,0,No Failure,0
7310,L54489,L,300.0,310.4,1505,59.9,133,0,0,1,0,0,PWF,1
7311,L54490,L,300.0,310.5,1606,48.5,135,0,0,0,0,0,No Failure,0
7312,H36725,H,300.0,310.5,1558,51.7,137,0,0,0,0,0,No Failure,0
7313,L54492,L,300.0,310.5,1412,67.4,142,0,0,1,0,0,PWF,1
7314,L54493,L,299.9,310.4,1408,53.4,144,0,0,0,0,0,No Failure,0
7315,L54494,L,299.9,310.3,1268,68.3,146,0,0,1,0,0,PWF,1
7316,L54495,L,299.9,310.4,1470,65.0,148,0,0,1,0,0,PWF,1
7317,L54496,L,299.9,310.4,1497,62.0,150,0,0,1,0,0,PWF,1
7318,L54497,L,299.9,310.3,1638,44.1,152,0,0,0,0,0,No Failure,0
7319,H36732,H,299.9,310.3,1535,58.9,154,0,0,1,0,0,PWF,1
7320,L54499,L,299.8,310.2,1654,47.7,159,0,0,0,0,0,No Failure,0
7321,H36734,H,299.8,310.2,1411,64.7,161,0,0,1,0,0,PWF,1
7322,L54501,L,299.8,310.2,1911,38.5,166,0,0,0,0,0,No Failure,0
7323,H36736,H,299.8,310.2,1573,48.3,168,0,0,0,0,0,No Failure,0
7324,L54503,L,299.9,310.2,1479,61.3,173,0,0,1,0,0,PWF,1
7325,M22184,M,299.9,310.4,1820,41.6,175,0,0,0,0,0,No Failure,0
7326,L54505,L,299.9,310.4,1419,60.7,178,0,0,1,0,0,PWF,1
7327,M22186,M,299.9,310.5,1335,67.9,180,0,0,1,1,0,PWF,1
7328,M22187,M,299.9,310.5,1576,54.4,183,0,0,0,0,0,No Failure,0
7329,L54508,L,300.0,310.5,1517,57.2,186,0,0,1,0,0,PWF,1
7330,M22189,M,299.9,310.4,1576,49.3,188,0,0,0,0,0,No Failure,0
7331,H36744,H,299.8,310.2,1537,51.6,191,0,0,0,0,0,No Failure,0
7332,L54511,L,299.8,310.3,1524,49.2,196,0,0,0,0,0,No Failure,0
7333,M22192,M,299.8,310.3,1805,38.7,198,0,0,0,0,0,No Failure,0
7334,M22193,M,299.9,310.4,1367,68.3,201,1,0,1,1,0,TWF,1
7335,L54514,L,299.8,310.4,1694,45.3,204,1,0,0,0,0,TWF,1
